,repo,user,pr_title,pr_body,commits
76,tensorflow/tensorflow,elfringham,Tag vectorized_reduce_with_no_vector_registers to allow exclusion,"Fixes LINK
The tag can be used on the command line when building on or for AARCH64 platforms to exclude this test that is not applicable.",1
77,tensorflow/tensorflow,mohantym,Change `min_epsilon` to 0,"Compiling issue #37768 on epsilon condition as per users input `""the value of epsilon is required to be greater or equal to CUDNN_BN_MIN_EPSILON which was defined in the cudnn.h file to the value 1e-5. This threshold value is now lowered to 0.0 to allow a wider range of epsilon value.` in this [document ](LINK",6
78,tensorflow/tensorflow,mishc9,Implement `compute_output_shape` for attention layers,Resolves #53058,1
79,tensorflow/tensorflow,rsanthanam-amd,Fix some ROCm related typos.,@cheshire @chsigg @jurahul ,1
80,tensorflow/tensorflow,NobuoTsukamoto,[TFLite] Enable ApplyLazyDelegateProviders in TF-Lite Python Interpreter.,"Fixed #53042 .
Enable XNNPACK delegate in TensorFlow Lite Python Interpreter.",1
81,tensorflow/tensorflow,madaosik,Facilitation of the cross-compiled unit test run on target,"As of now, _-DTFLITE_KERNEL_TEST_ along with _-DTFLITE_HOST_TOOLS_DIR=DIR_ arguments can be used for the TF Lite unit tests cross-compilation using CMake. This builds ~136 unit test executables for target architecture and the description of the corresponding ~136 test runs of the CTest utility.

This PR extends this feature by **adding delegate tests** (based on the same executables) **for every enabled delegate in the CMake build run** (XNNPACK, NNAPI, external).

As propagation of environment variables to specific tests is not supported by CTest, a new helper CMake module is introduced to work around this (see the updated README file for details).",1
82,tensorflow/tensorflow,elfringham,Fix definition of triplet for AARCH64,Fixes LINK,1
83,tensorflow/tensorflow,wenchenvincent,Disabling wrong regex test.,"The test failed for rocm in a weekly sync. Investigation under way but disabled it for rocm for now to keep community CI clean.
@cheshire @chsigg @deven-amd @stevenireeves",1
84,tensorflow/tensorflow,elfringham,Fix build of XLA unit tests on AARCH64,Fixes LINK,1
85,tensorflow/tensorflow,yongtang,Update jsoncpp to 1.9.5,"This PR update jsoncpp from 1.9.4 to 1.9.5.

The biggest reason for update to 1.9.5, is that jsoncpp 1.9.5 now supports bazel build. So the tensorflow-maintained BUILD file can be dropped.

Signed-off-by: Yong Tang <yong.tang.github@outlook.com>",2
86,tensorflow/tensorflow,wenchenvincent,Disabling autotune_serialize_test,"The test failed for rocm in a weekly sync. Investigation under way but disabled it for rocm for now to keep community CI clean.
@cheshire @chsigg  @deven-amd @stevenireeves ",1
87,tensorflow/tensorflow,chuanqi129,Update curl to 7.79.1,"This PR updates curl from 7.78 to 7.79.1.

The reason of update is to fix the following vulnerabilities in 7.78:
- CVE-2021-22947: STARTTLS protocol injection via MITM
- CVE-2021-22946: Protocol downgrade required TLS bypassed
- CVE-2021-22945: UAF and double-free in MQTT sending

Signed-off-by: Yong Tang <yong.tang.github@outlook.com>",1
88,tensorflow/tensorflow,njzjz,Use `int64_t` instead of `tensorflow::int64`,"I realized `tensorflow::int64` was removed in 0b6b491d21d6a4eb5fbab1cca565bc1e94ca9543, but the lines I modified didn't change, leading to a compile warning when building custom ops:

```cpp
/tmp/pip-build-env-9xgnct5m/normal/lib/python3.7/site-packages/tensorflow/include/tensorflow/core/framework/tensor_shape.h:305:22: warning: ‘tensorflow::int64’ is deprecated: Use int64_t instead. [-Wdeprecated-declarations]
       gtl::InlinedVector<int64, 4> dim_sizes() const;
    /tmp/pip-build-env-9xgnct5m/normal/lib/python3.7/site-packages/tensorflow/include/tensorflow/core/platform/default/notification.h:61:65: warning: ‘int64’ is deprecated [-Wdeprecated-declarations]
                                                  int64 timeout_in_us);
                                                                     ^
    /tmp/pip-build-env-9xgnct5m/normal/lib/python3.7/site-packages/tensorflow/include/tensorflow/core/platform/default/notification.h:62:58: warning: ‘int64’ is deprecated [-Wdeprecated-declarations]
       bool WaitForNotificationWithTimeout(int64 timeout_in_us) {
                                                              ^
    /tmp/pip-build-env-9xgnct5m/normal/lib/python3.7/site-packages/tensorflow/include/tensorflow/core/platform/default/notification.h:81:63: warning: ‘int64’ is deprecated [-Wdeprecated-declarations]
                                                int64 timeout_in_us) {
```",2
89,tensorflow/tensorflow,chunduriv,Update autoclustering_xla.ipynb,"Changed `lr` to `learning_rate`.
Removes a deprecation warning. Tested the [updated .ipynb](LINK file.",1
90,tensorflow/tensorflow,johan-gras,[TFLite] Add int16x8 support for DEPTH_TO_SPACE and SPACE_TO_DEPTH operators,"Hello,

This PR adds int16x8 support for DEPTH_TO_SPACE and SPACE_TO_DEPTH operators.

Thanks,
Johan.",1
91,tensorflow/tensorflow,RenuPatelGoogle,Update `custom_gradient.py`: fix comment w.r.t `gradients` now being `GradientTape`,In TF 2.x 'gradients' should be replaced with 'GradientTape'. Hence made necessary changes. Please refer updated [gist](LINK,1
92,tensorflow/tensorflow,wamuir,Declare Go import path in distributed runtime payloads proto,PR declares `go_package` in proto definition and resolves protoc-gen-go error.,1
93,tensorflow/tensorflow,DEKHTIARJonathan,[TF-TRT] Adding a widget to inform the user that we are still processing `TrtGraphConverterV2.build()`,"@bixia1 for review

This PR adds a waiting widget to inform the user that we are still processing `TrtGraphConverterV2.build()`.

Print message on the console during the duration of the build indicating: `Building TensorRT Engines. Please wait ...`",1
94,tensorflow/tensorflow,lithomas1,Remove xrange from tensorflow/python/kernel_tests,Also remove from an autograph file b/c it's no longer a builtin and I didn't want to make a PR to only change 1 line.,1
95,tensorflow/tensorflow,lithomas1,Remove six from examples,Smaller PR this time so removed all of six instead of just xrange.,1
96,tensorflow/tensorflow,lithomas1,Remove xrange from tensorflow/compiler,Other usages of six's xrange will be removed in other PR's(there's a lot of them).,1
97,tensorflow/tensorflow,stevenireeves,[ROCm] Added Matrix Inverse Op on ROCm,Primary Development @micmelesse. ,1
98,tensorflow/tensorflow,arnab-oss,[LHLO-Affine] Fix bug in the conversion of lmhlo.gather to affine,"  Initially, the code was not checking whether all the predicates
  representing equality between the sum of start index and offset
  and operand index. The mistake was in the upper bound of the loop
  iterating the predicate vector. ",1
99,tensorflow/tensorflow,nouiz,Fix TF 2.7 release notes,"Fix LINK The changes is in TF2.7 and not 2.6.

@mihaimaruseac ",1
100,SmartThingsCommunity/SmartThingsPublic,RaihaPark,"WWST-7793, change FP of the ABL E-series and the Samsung Korea B2B Marketing","Change fingerprints
By the presentation API issue, CHAD team had given a new MNMN / VID for ABL E-series and Samsung Korea B2B Marketing.",2
101,SmartThingsCommunity/SmartThingsPublic,dkirker,BUG-3088 Force metadata refresh for CT100 thermostat,The fingerprinting database doesn't handle deletion of metadata info for groovy device handlers -- you can only add or replace reliably.,1
102,SmartThingsCommunity/SmartThingsPublic,dkirker,CHAD-6599 Add resetEnergyMeter to energy meter device handlers with reset command,"DevWS submitted device handlers as well as Zigbee device handlers have a placeholder added to prevent exceptions.

@greens has done work for a default handler on the edge driver side (at least for Z-Wave).",2
103,SmartThingsCommunity/SmartThingsPublic,dkirker,ICP-14418 Tweak temp and humidty reporting intervals for Sonoff/eWeLink sensor,"A community post indicates that the device doesn't report frequently enough and gets marked offline. This decreases the reporting threshold to match other devices.

Also update magic numbers used for clusters to use the constants defined in the zigbee library.",3
104,SmartThingsCommunity/SmartThingsPublic,PKacprowiczS,[ICP-14402] Z-Wave Mold Detector - changed ocfDeviceType,@SmartThingsCommunity/srpol-pe-team ,1
105,SmartThingsCommunity/SmartThingsPublic,PKacprowiczS,[ICP-14316] Qubino Thermostat - inital 0 report with correct unit for disabled setpoint,@SmartThingsCommunity/srpol-pe-team ,3
106,SmartThingsCommunity/SmartThingsPublic,RaihaPark,"WWST-7792, added FP for the SAMSUMG Korea B2B marketing LED lightings",Add a fingerprint for SAMSUNG Korea B2B Marketing in line 44 by LED marketing department request. They need it for marketing promotion.,1
107,SmartThingsCommunity/SmartThingsPublic,RaihaPark,"WWST-5862, added FP for the SAMSUMG Korea B2B marketing LED lightings",Add a fingerprint for SAMSUNG Korea B2B Marketing in line 44 by LED marketing department request. They need it for marketing promotion.,74
108,SmartThingsCommunity/SmartThingsPublic,greens,BUG-3640 Update lock code events,Some lock code events were using undocumented fields.,2
109,SmartThingsCommunity/SmartThingsPublic,PKacprowiczS,[BUG-3524] POPP TRV - changed logic to the one not relying on multiCmdEncap,"@SmartThingsCommunity/srpol-pe-team 
Now `multiCmdEncap` is decapsulated (is that a word?) automatically on hub level, so DTH no longer could use that CC to differentiate origin of reports.",2
110,SmartThingsCommunity/SmartThingsPublic,jwg-123,Update orvibo-Moisture-Sensor.groovy,Add eWeLink Water Leak Sensor,1
111,SmartThingsCommunity/SmartThingsPublic,dsobierajsk,"ICP-14305, ICP-14310 - fixes","ICP-14305, ICP-14310 - fixes
Device works with 1000ms delay instead of 3000ms delay.
Since DTH flags: runLocally is set to true and executeCommandsLocally is false, are my changes acceptable?

@greens @SmartThingsCommunity/srpol-pe-team ",2
112,SmartThingsCommunity/SmartThingsPublic,therevoman,Devel,Updates from upstream and update aeon HomeEnergyMonitor,7
113,SmartThingsCommunity/SmartThingsPublic,seebq,Update for QMotion inverted lift percentage,"The Legrand owned Qmotion shades LINK have inverted percentages, just like Somfy.

Can confirm, am using my own fork of zigbee-window-shade and it's working.

Is this the proper way to get into the public repo?",1
114,SmartThingsCommunity/SmartThingsPublic,inasail,CHAD-7056 Add parsing logic of default response command,"LINK

This PR is for the sensors which doesn't support 'report attribute' when state is changed.
Need to add reacting logic for default response of on/off cluster command.",1
115,SmartThingsCommunity/SmartThingsPublic,Aeotec-ccheng,MS7 and MS6 have different sizes for parameter 101/102,"MultiSensor 7 uses size 1 for parameter 101/102

MultiSensor 6 uses size 4 for parameter 101/102

Having Parameter 101/102 sent with size 1 for both sensor causes configuration issues for MultiSensor 6. This fixes the issue in regards to MultiSensor 6 configuration.",1
116,SmartThingsCommunity/SmartThingsPublic,sky-nie,Devws for nie tech co ltd contai 5,restore for trace history code,2
117,SmartThingsCommunity/SmartThingsPublic,sky-nie,Devws for nie tech co ltd contai 6,restore for trace history code,2
118,SmartThingsCommunity/SmartThingsPublic,sky-nie,Devws for nie tech co ltd contai 53,restore for trace history code,8
119,SmartThingsCommunity/SmartThingsPublic,sky-nie,Devws for nie tech co ltd contai 49,restore for trace history code,9
120,SmartThingsCommunity/SmartThingsPublic,sky-nie,Devws for nie tech co ltd contai 48,restore for trace history code,12
121,SmartThingsCommunity/SmartThingsPublic,sky-nie,Devws for nie tech co ltd contai 47,restore for trace history code,2
